.GTV_point_source,,
GY, (cm³),
36.4366,0.00611229
36.4406,0
36.4445,0
36.4485,0
36.4525,0
36.4565,0
36.4605,0
36.4645,0
36.4685,0
36.4725,0
36.4765,0.00611229
36.4805,0
36.4844,0.00611229
36.4884,0
36.4924,0
36.4964,0
36.5004,0
36.5044,0.00611229
36.5084,0
36.5124,0
36.5164,0
36.5203,0.00611229
36.5243,0
36.5283,0.00611229
36.5323,0
36.5363,0
36.5403,0
36.5443,0
36.5483,0
36.5523,0
36.5562,0.00611229
36.5602,0
36.5642,0.00611229
36.5682,0
36.5722,0
36.5762,0.00611229
36.5802,0
36.5842,0
36.5882,0
36.5922,0
36.5961,0
36.6001,0
36.6041,0
36.6081,0
36.6121,0.00611229
36.6161,0
36.6201,0
36.6241,0
36.6281,0
36.632,0
36.636,0.00611229
36.64,0
36.644,0
36.648,0
36.652,0
36.656,0.00611229
36.66,0
36.664,0
36.6679,0.0122246
36.6719,0.0122246
36.6759,0
36.6799,0.00611229
36.6839,0
36.6879,0
36.6919,0
36.6959,0.0183369
36.6999,0
36.7039,0
36.7078,0
36.7118,0.00611229
36.7158,0
36.7198,0
36.7238,0
36.7278,0
36.7318,0
36.7358,0.0183369
36.7398,0.00611229
36.7437,0
36.7477,0.00611229
36.7517,0
36.7557,0.00611229
36.7597,0
36.7637,0
36.7677,0
36.7717,0
36.7757,0
36.7796,0
36.7836,0
36.7876,0.00611229
36.7916,0
36.7956,0
36.7996,0
36.8036,0
36.8076,0
36.8116,0
36.8156,0.00611229
36.8195,0
36.8235,0.0122246
36.8275,0
36.8315,0
36.8355,0
36.8395,0
36.8435,0.0122246
36.8475,0
36.8515,0
36.8554,0.0122246
36.8594,0
36.8634,0.00611229
36.8674,0
36.8714,0
36.8754,0
36.8794,0.00611229
36.8834,0
36.8874,0.00611229
36.8913,0
36.8953,0
36.8993,0
36.9033,0
36.9073,0
36.9113,0.0122246
36.9153,0.00611229
36.9193,0.00611229
36.9233,0
36.9272,0
36.9312,0
36.9352,0
36.9392,0
36.9432,0
36.9472,0
36.9512,0
36.9552,0.00611229
36.9592,0.00611229
36.9632,0.0122246
36.9671,0
36.9711,0.0122246
36.9751,0
36.9791,0
36.9831,0
36.9871,0.0122246
36.9911,0
36.9951,0.0122246
36.9991,0
37.003,0
37.007,0.00611229
37.011,0
37.015,0
37.019,0.00611229
37.023,0
37.027,0
37.031,0
37.035,0
37.0389,0
37.0429,0
37.0469,0.00611229
37.0509,0
37.0549,0.00611229
37.0589,0
37.0629,0
37.0669,0
37.0709,0
37.0749,0
37.0788,0
37.0828,0.00611229
37.0868,0
37.0908,0
37.0948,0
37.0988,0.00611229
37.1028,0
37.1068,0.00611229
37.1108,0
37.1147,0.00611229
37.1187,0
37.1227,0.0183369
37.1267,0
37.1307,0.0122246
37.1347,0
37.1387,0
37.1427,0.0122246
37.1467,0
37.1506,0
37.1546,0.00611229
37.1586,0
37.1626,0
37.1666,0
37.1706,0
37.1746,0
37.1786,0
37.1826,0.00611229
37.1866,0
37.1905,0.00611229
37.1945,0
37.1985,0
37.2025,0
37.2065,0.00611229
37.2105,0
37.2145,0
37.2185,0
37.2225,0
37.2264,0.00611229
37.2304,0.00611229
37.2344,0
37.2384,0.00611229
37.2424,0.00611229
37.2464,0
37.2504,0
37.2544,0
37.2584,0.00611229
37.2623,0
37.2663,0
37.2703,0
37.2743,0.00611229
37.2783,0.00611229
37.2823,0
37.2863,0
37.2903,0
37.2943,0
37.2983,0.00611229
37.3022,0
37.3062,0
37.3102,0
37.3142,0.00611229
37.3182,0
37.3222,0.0122246
37.3262,0.0122246
37.3302,0
37.3342,0
37.3381,0.0122246
37.3421,0.00611229
37.3461,0
37.3501,0
37.3541,0
37.3581,0
37.3621,0
37.3661,0
37.3701,0.00611229
37.374,0.00611229
37.378,0.00611229
37.382,0
37.386,0.00611229
37.39,0.00611229
37.394,0.0122246
37.398,0
37.402,0
37.406,0
37.41,0.00611229
37.4139,0.00611229
37.4179,0.00611229
37.4219,0
37.4259,0
37.4299,0.00611229
37.4339,0
37.4379,0
37.4419,0
37.4459,0
37.4498,0
37.4538,0.00611229
37.4578,0
37.4618,0.00611229
37.4658,0.00611229
37.4698,0
37.4738,0
37.4778,0.00611229
37.4818,0
37.4857,0
37.4897,0
37.4937,0
37.4977,0.00611229
37.5017,0.00611229
37.5057,0.00611229
37.5097,0
37.5137,0.00611229
37.5177,0.00611229
37.5217,0.00611229
37.5256,0
37.5296,0.0183369
37.5336,0.00611229
37.5376,0
37.5416,0.00611229
37.5456,0
37.5496,0.00611229
37.5536,0.00611229
37.5576,0
37.5615,0
37.5655,0
37.5695,0.00611229
37.5735,0
37.5775,0
37.5815,0
37.5855,0
37.5895,0.00611229
37.5935,0.00611229
37.5974,0
37.6014,0
37.6054,0.00611229
37.6094,0
37.6134,0.0122246
37.6174,0.0244492
37.6214,0
37.6254,0
37.6294,0
37.6333,0
37.6373,0
37.6413,0
37.6453,0
37.6493,0.00611229
37.6533,0.0122246
37.6573,0
37.6613,0
37.6653,0
37.6693,0.0122246
37.6732,0
37.6772,0
37.6812,0
37.6852,0.00611229
37.6892,0
37.6932,0.00611229
37.6972,0.00611229
37.7012,0.00611229
37.7052,0
37.7091,0.00611229
37.7131,0
37.7171,0.00611229
37.7211,0.0122246
37.7251,0.0122246
37.7291,0
37.7331,0
37.7371,0.00611229
37.7411,0.00611229
37.745,0.0122246
37.749,0
37.753,0.0244492
37.757,0.00611229
37.761,0.00611229
37.765,0.00611229
37.769,0
37.773,0.00611229
37.777,0.00611229
37.781,0.00611229
37.7849,0
37.7889,0.00611229
37.7929,0.0122246
37.7969,0
37.8009,0.00611229
37.8049,0.00611229
37.8089,0
37.8129,0.00611229
37.8169,0.00611229
37.8208,0.00611229
37.8248,0
37.8288,0.00611229
37.8328,0.00611229
37.8368,0
37.8408,0
37.8448,0.00611229
37.8488,0
37.8528,0.0122246
37.8567,0
37.8607,0.00611229
37.8647,0.00611229
37.8687,0
37.8727,0
37.8767,0.0122246
37.8807,0
37.8847,0
37.8887,0
37.8927,0.00611229
37.8966,0.0122246
37.9006,0.00611229
37.9046,0
37.9086,0.00611229
37.9126,0.00611229
37.9166,0.00611229
37.9206,0.00611229
37.9246,0
37.9286,0
37.9325,0
37.9365,0.00611229
37.9405,0.00611229
37.9445,0.00611229
37.9485,0.00611229
37.9525,0.00611229
37.9565,0.00611229
37.9605,0.00611229
37.9645,0.00611229
37.9684,0.00611229
37.9724,0.0122246
37.9764,0.0122246
37.9804,0
37.9844,0
37.9884,0.00611229
37.9924,0.00611229
37.9964,0
38.0004,0
38.0044,0
38.0083,0.0183369
38.0123,0.00611229
38.0163,0.00611229
38.0203,0
38.0243,0.00611229
38.0283,0
38.0323,0.0183369
38.0363,0
38.0403,0
38.0442,0
38.0482,0.00611229
38.0522,0.00611229
38.0562,0.00611229
38.0602,0.00611229
38.0642,0.00611229
38.0682,0
38.0722,0
38.0762,0
38.0801,0
38.0841,0
38.0881,0.00611229
38.0921,0.0183369
38.0961,0
38.1001,0.0122246
38.1041,0
38.1081,0
38.1121,0
38.1161,0
38.12,0.00611229
38.124,0
38.128,0.0122246
38.132,0.0244492
38.136,0
38.14,0.00611229
38.144,0.00611229
38.148,0.00611229
38.152,0.00611229
38.1559,0
38.1599,0.00611229
38.1639,0
38.1679,0.00611229
38.1719,0.00611229
38.1759,0.00611229
38.1799,0.0183369
38.1839,0
38.1879,0
38.1918,0.00611229
38.1958,0.0183369
38.1998,0.00611229
38.2038,0.0122246
38.2078,0
38.2118,0.00611229
38.2158,0
38.2198,0
38.2238,0.0122246
38.2278,0.0122246
38.2317,0.00611229
38.2357,0
38.2397,0.0122246
38.2437,0.00611229
38.2477,0.00611229
38.2517,0.00611229
38.2557,0.00611229
38.2597,0
38.2637,0.00611229
38.2676,0.00611229
38.2716,0.00611229
38.2756,0
38.2796,0
38.2836,0.00611229
38.2876,0
38.2916,0
38.2956,0.00611229
38.2996,0
38.3035,0
38.3075,0
38.3115,0.00611229
38.3155,0.0122246
38.3195,0
38.3235,0.0122246
38.3275,0.00611229
38.3315,0.00611229
38.3355,0.00611229
38.3394,0.00611229
38.3434,0.00611229
38.3474,0.00611229
38.3514,0
38.3554,0
38.3594,0.0122246
38.3634,0
38.3674,0
38.3714,0
38.3754,0.0122246
38.3793,0
38.3833,0.0183369
38.3873,0.00611229
38.3913,0.00611229
38.3953,0.00611229
38.3993,0.00611229
38.4033,0.0122246
38.4073,0.00611229
38.4113,0.00611229
38.4152,0.0122246
38.4192,0
38.4232,0
38.4272,0.00611229
38.4312,0
38.4352,0.0122246
38.4392,0
38.4432,0
38.4472,0.00611229
38.4511,0.0122246
38.4551,0.00611229
38.4591,0
38.4631,0
38.4671,0.00611229
38.4711,0.0305615
38.4751,0
38.4791,0
38.4831,0.00611229
38.4871,0
38.491,0.00611229
38.495,0.0122246
38.499,0
38.503,0.00611229
38.507,0
38.511,0
38.515,0
38.519,0.00611229
38.523,0.0183369
38.5269,0.0183369
38.5309,0.00611229
38.5349,0
38.5389,0.0122246
38.5429,0.0122246
38.5469,0.00611229
38.5509,0.00611229
38.5549,0.0122246
38.5589,0.0122246
38.5628,0.0122246
38.5668,0.00611229
38.5708,0.0122246
38.5748,0.00611229
38.5788,0.00611229
38.5828,0
38.5868,0.00611229
38.5908,0
38.5948,0
38.5988,0.0122246
38.6027,0.0122246
38.6067,0.0122246
38.6107,0.00611229
38.6147,0.00611229
38.6187,0
38.6227,0
38.6267,0
38.6307,0.00611229
38.6347,0.0122246
38.6386,0.00611229
38.6426,0
38.6466,0
38.6506,0
38.6546,0.00611229
38.6586,0
38.6626,0.00611229
38.6666,0.00611229
38.6706,0.0122246
38.6745,0
38.6785,0
38.6825,0.00611229
38.6865,0.00611229
38.6905,0.00611229
38.6945,0.00611229
38.6985,0.0183369
38.7025,0
38.7065,0.0183369
38.7105,0.00611229
38.7144,0.00611229
38.7184,0.00611229
38.7224,0.00611229
38.7264,0.00611229
38.7304,0.0244492
38.7344,0
38.7384,0
38.7424,0.0183369
38.7464,0.00611229
38.7503,0.0122246
38.7543,0.0183369
38.7583,0.00611229
38.7623,0.0244492
38.7663,0.0122246
38.7703,0.0122246
38.7743,0
38.7783,0.0122246
38.7823,0
38.7862,0
38.7902,0
38.7942,0.00611229
38.7982,0.00611229
38.8022,0.00611229
38.8062,0
38.8102,0.00611229
38.8142,0.0122246
38.8182,0.0244492
38.8222,0.00611229
38.8261,0
38.8301,0.00611229
38.8341,0.00611229
38.8381,0.00611229
